pol,godina_studija,oblast,drzava,ocena,sati_ucenja_nedeljno,prisustvo_na_nastavi,smestaj,finansijski_status,bliskost_sa_roditeljima
F,3.0,Medicine,Pakistan,C,9.2,poor,Non private,vgood,
M,3.0,Arts,Pakistan,C,6.0,vgood,Private,vgood,Very close
F,2.0,Law,Pakistan,A,19.0,,,good,Fair
M,1.0,Business,Pakistan,A,20.0,good,Non private,poor,Fair
F,3.0,Law,Pakistan,C,9.0,,Private,good,Fair
M,1.0,Business,Pakistan,A,13.0,,,good,Close
F,2.0,Science,Pakistan,C,16.0,poor,Non private,vgood,Fair
F,4.0,Law,Pakistan,B,11.0,poor,Non private,,Close
F,3.0,Business,Pakistan,B,6.0,good,Non private,good,
M,1.0,Engineering,Pakistan,A,8.6,good,Non private,vgood,Fair
F,1.0,Arts,Pakistan,C,14.0,good,Non private,good,Close
F,3.0,Science,Pakistan,A,12.0,good,Private,poor,
M,1.0,Business,Pakistan,B,10.0,poor,Non private,good,Fair
F,3.0,Science,Pakistan,B,16.0,poor,Non private,vgood,Very close
F,3.0,Law,Pakistan,B,8.1,vgood,Private,vgood,Fair
M,1.0,Law,Pakistan,A,8.0,good,Non private,good,Fair
F,1.0,Medicine,Pakistan,A,13.0,good,Private,good,Very close
M,4.0,Business,Pakistan,C,9.0,vgood,Non private,good,Fair
M,2.0,Law,Pakistan,C,11.0,poor,,good,Close
M,3.0,Engineering,Pakistan,C,12.0,good,Private,,Close
M,3.0,Engineering,Pakistan,C,10.0,good,Non private,vgood,Close
F,3.0,Law,Pakistan,B,19.0,poor,Non private,poor,Close
F,1.0,Medicine,Pakistan,A,11.0,vgood,Non private,poor,Fair
M,2.0,Medicine,Pakistan,B,6.0,poor,Non private,good,Fair
M,1.0,Arts,Pakistan,C,14.0,vgood,Non private,good,Close
F,1.0,Law,Pakistan,C,10.0,poor,,vgood,Close
F,4.0,Business,Pakistan,C,19.0,poor,,good,Very close
F,4.0,Engineering,Pakistan,B,15.0,vgood,Private,poor,Fair
F,1.0,Business,Pakistan,B,8.0,poor,Private,,Very close
M,1.0,Law,Pakistan,B,11.0,poor,Non private,poor,Fair
F,2.0,Arts,Pakistan,A,12.0,poor,Non private,vgood,Close
F,1.0,Business,Pakistan,B,8.0,,Private,,Close
F,2.0,Medicine,Pakistan,B,5.0,,Private,poor,
M,1.0,Science,Pakistan,B,5.0,vgood,Non private,,Very close
M,1.0,Medicine,Pakistan,A,12.0,vgood,Private,good,Close
M,1.0,Law,Pakistan,C,18.0,vgood,Non private,vgood,Very close
M,4.0,Law,Pakistan,B,8.0,poor,Private,poor,Fair
M,3.0,Science,Pakistan,B,11.0,vgood,Private,good,Very close
M,2.0,Arts,Pakistan,A,13.0,poor,Non private,poor,Close
M,2.0,Business,Pakistan,C,15.0,poor,Private,poor,Fair
M,3.0,Arts,Pakistan,A,17.0,vgood,Non private,poor,Fair
M,1.0,Business,Pakistan,A,5.0,vgood,,good,Very close
F,3.0,Law,Pakistan,A,19.0,poor,Non private,poor,Very close
F,4.0,Arts,Pakistan,A,8.0,poor,Non private,vgood,Close
F,1.0,Business,Pakistan,C,12.0,good,Non private,vgood,Very close
F,1.0,Business,Pakistan,A,20.0,poor,Non private,vgood,Very close
F,4.0,Arts,Pakistan,B,19.0,vgood,,vgood,Close
F,1.0,Medicine,Pakistan,A,18.3,vgood,Non private,poor,Fair
F,2.0,Law,Pakistan,A,13.0,vgood,Private,vgood,Close
M,1.0,Engineering,Pakistan,A,8.0,vgood,Non private,good,Very close
F,3.0,Business,Pakistan,A,20.0,good,,poor,Close
F,2.0,Medicine,Pakistan,B,5.0,good,Private,good,Close
M,2.0,Law,Pakistan,C,15.0,poor,Private,,Fair
M,1.0,Business,Pakistan,B,23.5,poor,Non private,good,Fair
M,1.0,Arts,Pakistan,A,20.0,good,Private,poor,Fair
F,2.0,Science,Pakistan,C,11.0,vgood,Non private,good,
M,3.0,Arts,Pakistan,C,14.0,good,Non private,vgood,Close
M,2.0,Business,Pakistan,C,15.0,good,Private,good,Very close
M,1.0,Science,Pakistan,C,9.0,poor,Private,good,Very close
F,4.0,Arts,Pakistan,A,9.0,poor,Non private,poor,
F,1.0,Arts,Pakistan,A,14.0,,Non private,good,
M,2.0,Business,Pakistan,B,18.0,poor,Private,vgood,
M,4.0,Business,Pakistan,B,15.4,,Non private,good,Close
M,3.0,Medicine,Pakistan,A,4.1,poor,Non private,good,Very close
M,3.0,Law,Pakistan,C,6.0,poor,Non private,good,Very close
M,1.0,Law,Pakistan,B,15.0,poor,Private,good,Close
F,1.0,Arts,Pakistan,B,14.0,vgood,Private,good,Fair
M,3.0,Engineering,Pakistan,C,13.0,poor,Non private,poor,Fair
F,4.0,Business,Pakistan,A,10.4,good,Non private,poor,
M,1.0,Science,Pakistan,C,9.0,vgood,Non private,poor,Very close
F,4.0,Law,Pakistan,B,11.0,poor,Private,poor,Very close
M,2.0,Law,Pakistan,C,13.0,poor,Private,good,Close
F,1.0,Arts,Pakistan,B,9.0,,,,Very close
M,2.0,Science,Pakistan,A,7.4,,Private,good,Close
M,2.0,Engineering,Pakistan,B,14.0,poor,Non private,good,
M,2.0,Science,Pakistan,C,23.2,vgood,,poor,Close
F,3.0,Business,Pakistan,C,15.0,vgood,Private,vgood,Close
M,2.0,Science,Pakistan,C,5.0,good,Non private,poor,Close
M,1.0,Medicine,Pakistan,B,9.0,,Private,good,Very close
M,4.0,Arts,Pakistan,A,11.0,vgood,,good,Fair
M,4.0,Law,Pakistan,C,18.0,poor,Private,good,Fair
F,2.0,Science,Pakistan,B,13.0,vgood,Private,poor,Fair
F,1.0,Engineering,Pakistan,B,5.0,poor,Non private,good,Very close
F,1.0,Science,Pakistan,B,20.0,vgood,Private,poor,Very close
M,2.0,Medicine,Pakistan,A,20.0,poor,Non private,poor,
F,2.0,Science,Pakistan,B,14.0,vgood,Private,vgood,
M,4.0,Science,Pakistan,C,9.0,vgood,Private,good,Close
M,4.0,Law,Pakistan,C,11.0,poor,,vgood,Fair
F,1.0,Engineering,Pakistan,A,5.0,poor,Private,good,Close
M,3.0,Engineering,Pakistan,B,6.0,good,Non private,good,Fair
M,1.0,Medicine,Pakistan,B,15.0,good,Non private,vgood,
F,2.0,Engineering,Pakistan,B,19.0,good,Private,good,
F,3.0,Arts,Pakistan,C,9.0,poor,Non private,good,Fair
M,4.0,Business,Pakistan,B,6.3,vgood,Non private,vgood,Very close
M,3.0,Engineering,Pakistan,B,6.0,good,Private,vgood,Fair
F,1.0,Business,Pakistan,B,6.0,poor,Non private,poor,Fair
M,1.0,Science,Pakistan,A,10.0,poor,Non private,good,Very close
F,1.0,Science,Pakistan,C,8.0,poor,Private,good,Close
M,2.0,Medicine,Pakistan,C,1.7,,Private,poor,Close
M,3.0,Engineering,Pakistan,A,10.0,poor,Private,poor,Very close
M,3.0,Business,Pakistan,A,20.0,good,,poor,Very close
M,3.0,Business,Pakistan,A,18.0,vgood,,poor,Close
F,1.0,Engineering,Pakistan,B,11.0,vgood,Non private,,Close
M,2.0,Arts,Pakistan,A,11.0,poor,,poor,Fair
F,4.0,Science,Pakistan,A,10.0,,Non private,poor,Close
F,3.0,Medicine,Pakistan,A,11.0,vgood,,,
M,1.0,Law,Pakistan,A,11.0,vgood,Non private,vgood,Fair
M,3.0,Engineering,Pakistan,C,20.0,poor,Private,poor,
M,2.0,Science,Pakistan,B,14.6,poor,Non private,good,
M,2.0,Engineering,Pakistan,A,10.0,vgood,Private,vgood,Fair
M,1.0,Medicine,Pakistan,B,13.0,,Non private,poor,Fair
F,1.0,Science,Pakistan,A,7.0,poor,Non private,good,Close
F,1.0,Law,Pakistan,A,14.0,good,Non private,vgood,Fair
M,1.0,Business,Pakistan,A,8.0,vgood,Non private,poor,Very close
M,1.0,Law,Pakistan,C,11.0,vgood,Private,good,
F,3.0,Engineering,Pakistan,B,16.0,good,Private,vgood,Fair
F,2.0,Business,Pakistan,A,20.0,,Private,good,Close
F,1.0,Engineering,Pakistan,C,5.0,vgood,,vgood,Fair
M,3.0,Medicine,Pakistan,C,14.0,vgood,Private,good,Fair
M,1.0,Arts,Pakistan,B,12.0,vgood,Non private,,Very close
F,1.0,Business,Pakistan,A,20.0,vgood,Private,vgood,Close
F,3.0,Medicine,Pakistan,C,6.0,poor,Private,good,Fair
M,4.0,Engineering,Pakistan,B,5.0,poor,Private,poor,Close
M,1.0,Science,Pakistan,A,19.0,poor,Private,vgood,Fair
M,1.0,Law,Pakistan,B,16.0,poor,Non private,vgood,Fair
F,1.0,Science,Pakistan,C,18.0,good,Non private,good,Close
F,2.0,Science,Pakistan,B,14.0,poor,Private,,Very close
F,2.0,Arts,Pakistan,C,12.0,good,Non private,vgood,Fair
M,3.0,Business,Pakistan,B,6.0,good,Private,poor,Very close
M,1.0,Science,Pakistan,C,20.0,poor,Private,poor,Close
M,1.0,Arts,Pakistan,A,7.0,vgood,Non private,good,Close
F,1.0,Medicine,Pakistan,A,8.0,vgood,Non private,good,Very close
F,4.0,Law,Pakistan,A,11.0,poor,Non private,vgood,Very close
F,1.0,Law,Pakistan,A,16.0,poor,Non private,poor,Very close
F,3.0,Science,Pakistan,B,7.0,poor,Private,vgood,
F,3.0,Business,Pakistan,A,17.0,poor,Non private,,Very close
M,3.0,Business,Pakistan,C,8.0,poor,,vgood,
F,1.0,Engineering,Pakistan,B,17.0,vgood,Private,vgood,Close
F,1.0,Science,Pakistan,B,8.0,poor,Non private,good,Fair
M,2.0,Medicine,Pakistan,C,13.0,poor,Non private,good,Fair
F,1.0,Business,Pakistan,C,13.0,poor,,vgood,Fair
F,1.0,Law,Pakistan,C,14.0,good,Private,good,
F,4.0,Engineering,Pakistan,C,7.0,poor,Private,poor,Very close
M,2.0,Medicine,Pakistan,A,11.0,good,Non private,vgood,Fair
F,1.0,Law,Pakistan,C,10.0,,Private,poor,Fair
M,1.0,Business,Pakistan,C,17.0,vgood,Non private,,Close
F,2.0,Business,Pakistan,A,18.0,poor,Non private,poor,Fair
F,2.0,Medicine,Pakistan,B,11.0,vgood,Private,good,Close
F,1.0,Business,Pakistan,B,6.0,good,Private,good,Very close
F,3.0,Science,Pakistan,A,16.0,vgood,Private,,Close
F,2.0,Engineering,Pakistan,B,19.0,vgood,Non private,good,Very close
F,1.0,Science,Pakistan,B,11.0,good,Non private,,
F,1.0,Business,Pakistan,C,19.0,good,Private,poor,Very close
M,1.0,Medicine,Pakistan,C,6.0,good,Non private,poor,Very close
F,2.0,Engineering,Pakistan,C,20.0,poor,Non private,vgood,Close
M,1.0,Medicine,Pakistan,B,17.0,poor,Non private,poor,Close
M,3.0,Law,Pakistan,C,14.0,poor,,poor,Fair
F,1.0,Arts,Pakistan,C,20.0,poor,Private,vgood,Close
F,2.0,Arts,Pakistan,A,17.8,vgood,Private,poor,Very close
F,4.0,Arts,Pakistan,A,15.0,vgood,Non private,vgood,Fair
M,2.0,Business,Pakistan,C,18.0,good,Private,vgood,Fair
M,1.0,Science,Pakistan,B,11.0,vgood,Private,poor,Very close
F,1.0,Science,Pakistan,B,14.0,poor,Non private,vgood,Fair
F,1.0,Law,Pakistan,B,5.0,poor,Private,,Very close
F,1.0,Law,Pakistan,C,12.0,poor,Private,vgood,Very close
F,2.0,Business,Pakistan,C,19.0,vgood,Non private,good,Fair
M,2.0,Law,Pakistan,C,11.0,poor,,poor,Very close
M,3.0,Engineering,Pakistan,B,5.0,vgood,Non private,vgood,Close
M,1.0,Arts,Pakistan,A,12.0,good,Non private,vgood,Close
F,1.0,Business,Pakistan,C,6.0,vgood,Non private,poor,Close
F,2.0,Law,Pakistan,C,19.0,good,Non private,vgood,Fair
F,1.0,Medicine,Pakistan,B,20.0,good,Non private,poor,Close
M,3.0,Engineering,Pakistan,B,19.0,good,Private,vgood,
F,2.0,Business,Pakistan,A,20.0,poor,Private,vgood,Fair
F,1.0,Business,Pakistan,C,14.0,vgood,Non private,poor,Very close
F,3.0,Science,Pakistan,A,10.0,,Private,vgood,Fair
F,4.0,Arts,Pakistan,B,7.0,good,Private,good,Close
M,1.0,Arts,Pakistan,A,10.0,good,Non private,vgood,Very close
M,4.0,Science,Pakistan,B,12.0,poor,Private,good,Very close
F,2.0,Law,Pakistan,B,12.0,good,Non private,vgood,Fair
F,4.0,Law,Pakistan,B,12.0,good,Private,good,Very close
M,2.0,Arts,Pakistan,B,6.0,good,Non private,vgood,Fair
M,1.0,Business,Pakistan,C,10.0,poor,,poor,Close
F,1.0,Medicine,Pakistan,B,16.0,vgood,Non private,poor,Close
M,4.0,Law,Pakistan,B,14.0,vgood,Private,good,Very close
M,4.0,Medicine,Pakistan,C,16.0,,Private,poor,Very close
M,4.0,Business,Pakistan,A,19.0,good,,vgood,Close
M,1.0,Medicine,Pakistan,B,20.0,,Private,vgood,Very close
M,1.0,Law,Pakistan,B,13.5,vgood,Non private,poor,Fair
F,1.0,Medicine,Pakistan,C,7.0,,Private,poor,Close
F,1.0,Law,Pakistan,B,20.0,poor,Non private,poor,Very close
M,3.0,Law,Pakistan,A,12.0,good,Private,vgood,Fair
F,4.0,Arts,Pakistan,B,14.0,poor,Non private,,Fair
M,1.0,Engineering,Pakistan,C,13.0,poor,Private,poor,Fair
M,2.0,Medicine,Pakistan,A,20.0,good,Private,,Fair
M,4.0,Engineering,Pakistan,B,18.0,,Non private,good,Close
M,4.0,Arts,Pakistan,B,14.0,good,,vgood,Close
F,2.0,Science,Pakistan,C,14.0,poor,Private,vgood,Very close
M,4.0,Law,Pakistan,B,10.0,good,Private,poor,Close
M,4.0,Science,Pakistan,B,8.0,good,Private,vgood,Very close
F,3.0,Business,Pakistan,A,8.0,good,,good,Fair
M,1.0,Science,Pakistan,A,20.0,vgood,,good,Close
M,1.0,Engineering,Pakistan,A,9.0,vgood,Private,poor,Fair
F,1.0,Arts,Pakistan,A,16.0,vgood,Private,poor,Very close
M,2.0,Law,Pakistan,A,18.0,good,Private,poor,Very close
M,1.0,Medicine,Pakistan,A,5.0,vgood,Private,,Very close
F,1.0,Law,Pakistan,B,20.0,vgood,Private,vgood,Close
M,1.0,Engineering,Pakistan,A,9.0,good,Non private,poor,Very close
F,2.0,Medicine,Pakistan,B,20.0,good,Private,,Close
M,4.0,Engineering,Pakistan,A,17.0,good,Non private,vgood,
F,1.0,Engineering,Pakistan,C,20.0,vgood,Private,good,
M,3.0,Business,Pakistan,B,14.8,poor,,good,Very close
M,1.0,Engineering,Pakistan,C,9.0,good,Non private,poor,
M,1.0,Arts,Pakistan,A,15.0,vgood,Private,,Very close
M,2.0,Engineering,Pakistan,A,11.0,good,Non private,good,Very close
M,1.0,Law,Pakistan,B,12.0,vgood,,,Close
F,3.0,Science,Pakistan,A,10.0,good,,poor,Close
M,2.0,Engineering,Pakistan,C,11.0,vgood,Non private,poor,Very close
F,3.0,Science,Pakistan,B,5.0,vgood,Non private,,Close
F,3.0,Science,Pakistan,B,7.0,poor,Non private,vgood,Fair
F,1.0,Arts,Pakistan,A,9.0,vgood,Non private,good,Fair
F,1.0,Science,Pakistan,A,15.0,vgood,Private,good,Very close
F,1.0,Arts,Pakistan,B,13.0,vgood,Private,,Very close
M,1.0,Business,Pakistan,A,17.0,vgood,Non private,poor,Fair
F,3.0,Arts,Pakistan,A,9.0,vgood,Private,,Fair
F,3.0,Law,Pakistan,C,14.0,good,Non private,poor,Very close
F,4.0,Engineering,Pakistan,B,10.0,poor,,poor,Fair
M,1.0,Business,Pakistan,C,11.0,poor,Non private,poor,Fair
F,4.0,Law,Pakistan,B,11.8,poor,,good,Very close
M,2.0,Business,Pakistan,A,10.0,good,Non private,good,Close
M,1.0,Engineering,Pakistan,B,15.0,good,Private,vgood,Very close
F,3.0,Engineering,Pakistan,B,17.7,poor,Private,vgood,Very close
M,1.0,Arts,Pakistan,B,19.0,poor,Non private,poor,Fair
F,2.0,Science,Pakistan,B,16.0,poor,,vgood,Close
M,2.0,Law,Pakistan,B,19.9,poor,Private,vgood,Fair
M,3.0,Arts,Pakistan,A,19.0,,Non private,poor,Close
M,1.0,Engineering,Pakistan,B,12.0,good,,good,Close
M,1.0,Arts,Pakistan,A,16.0,vgood,Non private,vgood,Very close
F,4.0,Engineering,Pakistan,A,12.0,poor,Non private,vgood,Very close
F,1.0,Science,Pakistan,C,9.0,poor,Private,poor,Close
M,3.0,Science,Pakistan,B,10.0,good,,poor,Fair
M,4.0,Business,Pakistan,B,18.0,,Non private,vgood,Close
M,1.0,Law,Pakistan,C,14.0,poor,Private,good,Very close
M,3.0,Engineering,Pakistan,C,17.0,vgood,Private,vgood,Close
M,1.0,Arts,Pakistan,C,7.0,vgood,Private,poor,Fair
F,1.0,Law,Pakistan,C,20.0,good,,poor,Close
M,1.0,Engineering,Pakistan,C,10.0,good,Private,vgood,Very close
M,4.0,Arts,Pakistan,B,5.0,poor,Private,vgood,Close
M,4.0,Medicine,Pakistan,C,13.0,vgood,Private,vgood,Fair
F,1.0,Law,Pakistan,B,8.0,vgood,Non private,,Close
M,1.0,Medicine,Pakistan,C,16.0,vgood,Non private,vgood,Fair
F,4.0,Science,Pakistan,C,14.1,good,Non private,poor,Very close
F,3.0,Arts,Pakistan,B,7.0,vgood,Non private,good,Very close
M,4.0,Science,Pakistan,B,11.0,vgood,Non private,good,Close
M,3.0,Medicine,Pakistan,A,10.0,poor,Non private,poor,Fair
F,4.0,Engineering,Pakistan,B,15.0,vgood,Non private,good,Very close
M,3.0,Science,Pakistan,B,19.0,poor,Private,vgood,
F,1.0,Law,Pakistan,C,10.0,poor,Private,good,Close
F,2.0,Engineering,Pakistan,A,10.0,vgood,Private,poor,Fair
M,1.0,Science,Pakistan,A,9.0,vgood,Non private,good,Fair
M,3.0,Arts,Pakistan,B,6.0,vgood,Private,good,Fair
F,1.0,Arts,Pakistan,B,14.0,poor,Private,good,Fair
M,3.0,Arts,Pakistan,C,11.0,vgood,Non private,poor,Very close
M,1.0,Science,Pakistan,B,9.0,vgood,Non private,poor,Very close
F,3.0,Engineering,Pakistan,C,5.0,good,Private,,Fair
F,1.0,Law,Pakistan,B,14.0,,Private,good,Fair
F,1.0,Law,Pakistan,A,11.0,,Non private,poor,Very close
M,1.0,Engineering,Pakistan,B,11.0,vgood,Non private,good,Close
M,1.0,Law,Pakistan,A,13.0,good,Private,,Close
F,1.0,Science,Pakistan,B,13.0,poor,Non private,poor,Close
M,1.0,Business,Pakistan,B,13.0,vgood,Non private,good,Close
F,3.0,Law,Pakistan,B,15.0,good,Private,poor,Fair
M,4.0,Law,Pakistan,B,19.0,good,Private,good,Fair
M,2.0,Arts,Pakistan,A,10.0,good,Private,poor,Very close
F,2.0,Business,Pakistan,B,10.0,good,,poor,Fair
M,2.0,Science,Pakistan,C,12.4,,Non private,vgood,Close
M,1.0,Business,Pakistan,C,13.0,good,Private,vgood,Close
M,1.0,Engineering,Pakistan,B,11.0,,Non private,,
M,1.0,Law,Pakistan,B,5.0,vgood,Non private,poor,Fair
M,1.0,Science,Pakistan,A,8.5,poor,Private,vgood,
M,2.0,Medicine,Pakistan,A,16.0,poor,Non private,,Fair
F,2.0,Arts,Pakistan,C,12.0,,Non private,vgood,
M,1.0,Science,Pakistan,C,20.0,vgood,Private,poor,Very close
M,3.0,Business,Pakistan,C,19.0,good,Non private,vgood,Fair
M,1.0,Engineering,Pakistan,C,7.0,vgood,Non private,poor,Fair
M,1.0,Arts,Pakistan,C,10.0,,Private,good,
M,1.0,Engineering,Pakistan,A,6.0,good,,,Close
F,4.0,Engineering,Pakistan,C,16.0,,Private,,Close
F,3.0,Law,Pakistan,B,7.0,good,Non private,good,Fair
F,4.0,Law,Pakistan,B,12.0,vgood,Private,vgood,Close
F,1.0,Arts,Pakistan,A,5.0,good,Non private,poor,Very close
F,1.0,Business,Pakistan,B,7.0,poor,Private,good,Close
F,1.0,Medicine,Pakistan,B,3.8,poor,Private,vgood,Fair
M,3.0,Business,Pakistan,A,5.0,vgood,Private,good,Fair
F,1.0,Engineering,Pakistan,A,11.0,good,Non private,vgood,Fair
M,3.0,Science,Pakistan,B,11.0,vgood,,,Close
M,4.0,Engineering,Pakistan,B,14.0,good,Non private,,Very close
F,1.0,Law,Pakistan,C,8.0,poor,Non private,,Fair
M,1.0,Engineering,Pakistan,B,7.0,good,Non private,poor,Very close
F,1.0,Science,Pakistan,B,14.0,good,Private,good,Close
M,2.0,Engineering,Pakistan,B,19.1,poor,Non private,poor,Fair
F,4.0,Arts,Pakistan,B,17.0,good,Private,poor,Fair
F,2.0,Medicine,Pakistan,B,5.0,good,Non private,good,Close
M,1.0,Law,Pakistan,C,0.8,vgood,Non private,good,Very close
M,1.0,Engineering,Pakistan,A,12.0,vgood,Private,good,Close
F,2.0,Business,Pakistan,B,15.0,vgood,Non private,vgood,Very close
M,3.0,Business,Pakistan,B,8.0,vgood,Private,poor,Close
M,1.0,Science,Pakistan,B,10.0,poor,Private,good,Very close
F,2.0,Medicine,Pakistan,C,18.0,vgood,Non private,poor,Close
M,1.0,Business,Pakistan,A,18.0,,Non private,good,
M,2.0,Science,Pakistan,C,15.0,vgood,Private,vgood,Very close
F,2.0,Engineering,Pakistan,B,15.0,,Private,vgood,Fair
M,1.0,Arts,Pakistan,B,14.0,poor,Private,poor,Fair
M,1.0,Law,Pakistan,B,17.0,vgood,Non private,poor,Very close
M,2.0,Arts,Pakistan,B,12.0,poor,Private,poor,
F,1.0,Law,Pakistan,A,17.0,good,Non private,good,Close
M,4.0,Law,Pakistan,C,18.0,,Private,vgood,Very close
M,3.0,Business,Pakistan,C,7.0,poor,Non private,poor,
F,4.0,Science,Pakistan,C,11.0,poor,,poor,Fair
F,2.0,Arts,Pakistan,C,9.0,poor,,vgood,Fair
F,4.0,Law,Pakistan,B,16.0,good,Private,good,Very close
F,1.0,Science,Pakistan,A,10.0,good,Private,good,Fair
M,1.0,Engineering,Pakistan,C,18.0,,Private,vgood,Very close
M,3.0,Business,Pakistan,B,15.0,vgood,Private,poor,Fair
M,3.0,Science,Pakistan,A,7.9,,Private,vgood,Very close
M,1.0,Law,Pakistan,A,9.0,vgood,Private,vgood,Very close
M,4.0,Arts,Pakistan,B,15.0,good,Non private,good,Fair
M,2.0,Medicine,Pakistan,C,20.0,poor,Non private,poor,Close
F,1.0,Arts,Pakistan,A,18.0,good,Private,good,
F,2.0,Business,Pakistan,A,14.0,good,Private,vgood,
M,1.0,Law,Pakistan,C,20.0,vgood,Private,good,Close
F,3.0,Law,Pakistan,C,12.0,good,Non private,,Very close
F,1.0,Medicine,Pakistan,A,19.0,good,Private,poor,Close
M,1.0,Arts,Pakistan,C,8.0,good,Non private,poor,Very close
M,3.0,Science,Pakistan,A,9.0,poor,,vgood,Very close
M,1.0,Law,Pakistan,A,12.0,vgood,Private,,Close
F,1.0,Science,Pakistan,A,16.0,poor,Non private,good,Very close
F,1.0,Arts,Pakistan,C,13.0,good,Private,vgood,
F,1.0,Law,Pakistan,A,18.0,poor,,good,Very close
F,1.0,Business,Pakistan,B,7.0,vgood,Non private,good,Fair
F,1.0,Business,Pakistan,A,18.0,vgood,Private,vgood,Close
F,3.0,Business,Pakistan,B,15.0,good,Non private,poor,Close
M,2.0,Business,Pakistan,B,12.0,vgood,Non private,poor,Fair
F,2.0,Arts,Pakistan,A,6.0,poor,Non private,,
F,4.0,Law,Pakistan,C,7.0,poor,Non private,vgood,Fair
F,4.0,Law,Pakistan,A,17.0,good,Private,poor,Close
F,3.0,Engineering,Pakistan,C,10.0,vgood,Private,good,Very close
M,2.0,Medicine,Pakistan,C,19.0,vgood,Non private,poor,Close
M,3.0,Arts,Pakistan,B,6.0,vgood,Non private,poor,Fair
F,1.0,Engineering,Pakistan,C,13.0,good,Non private,poor,Fair
F,1.0,Arts,Pakistan,B,15.0,good,Non private,vgood,Very close
M,3.0,Engineering,Pakistan,C,11.0,vgood,Private,good,Fair
F,2.0,Business,Pakistan,C,11.0,vgood,Private,good,Very close
M,3.0,Arts,Pakistan,A,0.9,poor,Private,vgood,Very close
M,4.0,Law,Pakistan,C,10.0,poor,Non private,vgood,Close
F,1.0,Science,Pakistan,C,19.0,vgood,,,Very close
F,3.0,Science,Pakistan,B,18.0,good,Non private,vgood,Very close
M,4.0,Engineering,Pakistan,A,19.0,vgood,Non private,vgood,Very close
M,1.0,Science,Pakistan,B,13.0,vgood,,poor,Fair
F,2.0,Law,Pakistan,A,14.0,good,Private,poor,Fair
M,1.0,Business,Pakistan,B,12.8,,Private,good,Very close
M,1.0,Arts,Pakistan,C,10.0,good,Private,poor,Close
M,3.0,Engineering,Pakistan,C,8.0,poor,Non private,poor,Fair
M,2.0,Business,Pakistan,C,9.0,good,Non private,poor,Close
M,1.0,Medicine,Pakistan,C,5.0,,Private,good,Very close
M,4.0,Engineering,Pakistan,A,6.5,good,Private,vgood,Close
F,2.0,Arts,Pakistan,B,11.0,good,Private,poor,Close
F,4.0,Medicine,Pakistan,C,14.0,,Non private,vgood,Close
M,4.0,Arts,Pakistan,A,12.0,good,Non private,good,Close
F,1.0,Science,Pakistan,B,5.0,,Non private,vgood,Very close
M,4.0,Science,Pakistan,B,18.0,good,Non private,vgood,
M,4.0,Arts,Pakistan,B,11.6,poor,Private,vgood,Close
M,4.0,Arts,Pakistan,A,6.0,good,Non private,,Fair
M,4.0,Arts,Pakistan,C,14.0,good,Non private,poor,
M,1.0,Science,Pakistan,C,19.0,good,Private,poor,Fair
M,1.0,Business,Pakistan,C,13.0,vgood,Non private,good,Very close
M,3.0,Business,Pakistan,B,5.0,vgood,Private,good,Close
M,1.0,Law,Pakistan,A,8.0,,Non private,good,Fair
F,2.0,Engineering,Pakistan,A,15.0,vgood,,vgood,
F,1.0,Engineering,Pakistan,C,17.0,,Private,good,
F,4.0,Law,Pakistan,C,12.0,good,Private,good,
M,2.0,Engineering,Pakistan,C,13.0,good,Private,poor,Very close
M,3.0,Engineering,Pakistan,C,12.0,vgood,Private,vgood,Close
F,1.0,Business,Pakistan,C,17.0,good,Non private,,Very close
F,1.0,Law,Pakistan,B,7.0,good,,good,Fair
F,4.0,Engineering,Pakistan,A,15.0,good,Non private,poor,Close
M,3.0,Engineering,Pakistan,C,14.0,good,Private,poor,Very close
F,2.0,Business,Pakistan,C,11.0,poor,Non private,poor,Close
M,1.0,Business,Pakistan,C,17.0,vgood,Non private,good,Very close
M,3.0,Law,Pakistan,B,12.0,poor,Private,good,Close
M,4.0,Engineering,Pakistan,B,11.5,good,Non private,good,
M,4.0,Science,Pakistan,C,14.0,poor,Non private,good,Close
F,2.0,Engineering,Pakistan,C,11.0,vgood,Private,vgood,Very close
M,1.0,Medicine,Pakistan,A,5.0,poor,Private,good,Very close
M,1.0,Arts,Pakistan,C,17.0,poor,Private,vgood,Very close
F,4.0,Medicine,Pakistan,C,19.3,,Private,good,Close
M,1.0,Medicine,Pakistan,A,6.0,vgood,Non private,,Fair
M,1.0,Engineering,Pakistan,B,9.1,poor,Private,poor,
F,4.0,Science,Pakistan,A,13.0,poor,Non private,vgood,Very close
F,3.0,Medicine,Pakistan,B,8.0,good,Private,poor,
M,1.0,Medicine,Pakistan,A,15.0,poor,Non private,good,Very close
M,3.0,Business,Pakistan,B,20.0,good,Non private,,Close
M,3.0,Law,Pakistan,A,18.0,poor,Private,poor,Close
F,4.0,Law,Pakistan,B,12.0,vgood,,vgood,
F,2.0,Law,Pakistan,A,9.0,poor,Non private,poor,Fair
F,1.0,Arts,Pakistan,C,6.0,poor,Private,vgood,Fair
F,4.0,Engineering,Pakistan,C,7.0,poor,Private,poor,Very close
F,1.0,Business,Pakistan,A,20.0,vgood,Private,poor,Very close
M,3.0,Science,Pakistan,C,11.0,vgood,Private,poor,Close
M,4.0,Medicine,Pakistan,A,20.0,good,Non private,poor,Close
